	url	date	headline	body	source
0	https://www.scmp.com/news/hong-kong/law-and-crime/article/3078006/coronavirus-police-arrest-54-hong-kong-prince-edward	2020-04-02	Coronavirus: police arrest 54 at Hong Kong Prince Edward protest, but none over social-distancing rules	Hong Kong police arrested 54 people during a protest in Kowloon on Tuesday night, though none of them fell foul of rules on public gatherings brought in amid the coronavirus epidemic. coronavirus epidemic A resident as young as 12 was among those detained. But some lawyers and legislators on Wednesday accused officers of nonetheless abusing the public health crisis, by having the metal strips removed from arrested demonstrators’ surgical masks, saying they were dangerous. From Sunday, groups of more than four have been banned in public, as the city tries to curb the spread of Covid-19, which by Wednesday had infected 765 people locally, with four related deaths.	SCMP
1	https://www.scmp.com/news/hong-kong/law-and-crime/article/3077907/three-teens-arrested-after-early-morning-firebomb	2020-04-01	Three teens arrested after early-morning firebombing at Hong Kong police station, the 17th such attack since January	Three students were arrested after five petrol bombs were thrown into a police station in northern Hong Kong in the early hours of Wednesday, the third firebomb attack on the city’s force in the past 10 days and 17th of the young year. The attack on Tai Po Police Station happened shortly before 2.30am, and was the second of its kind this week. On Monday, three petrol bombs were thrown into Happy Valley Police Station. three petrol bombs were thrown into Happy Valley Police Station Officers used extinguishers to douse the flames before firefighters arrived at the station on On Po Lane. Before Wednesday, there had been 16 separate firebomb attacks involving 71 petrol bombs against police buildings, including staff quarters, through the first three months of this year, according to police.	SCMP
2	https://www.scmp.com/news/hong-kong/law-and-crime/article/3077786/hong-kong-protests-remand-jail-student-17-who-was	2020-03-31	Hong Kong protests: Remand in jail for student, 17, who was caught with hammer, petrol bomb in his backpack	A 17-year-old student in Hong Kong was remanded in jail by a court on Tuesday after he admitted to carrying a petrol bomb and hammer near a crime scene during a protest four months ago. The defendant, Choi Tsz-kit, was arrested at around 5am on November 11, the day when radical protesters caused citywide traffic disruptions in a campaign that aimed to bring the city to a standstill. radical protesters Tuen Mun Court heard Choi was among three people in the vicinity of an MTR Light Rail station in Tuen Mun vandalised by anti-government protesters, but no evidence showed that the student from Youth College of the Vocational Training Council took part in defacing the railway facility. Police officers subdued the defendant after a chase, but were unable to catch the other two. They found a petrol bomb in Choi’s backpack, and seized a 35cm hammer which he dumped on the ground during the run. Choi pleaded guilty to possessing offensive weapons in a public place, an offence which is accompanied by a custodial sentence.	SCMP
3	https://www.scmp.com/news/hong-kong/education/article/3077670/hong-kong-student-arrested-after-forum-university-science	2020-03-31	Hong Kong student arrested after forum at University of Science and Technology turned violent	A Hong Kong University of Science and Technology student was arrested on Monday in connection with an incident at the university last year during which at least four other students were injured. On November 6, hundreds of students met HKUST president Wei Shyy to discuss Chow Tsz-lok, a second-year computer science undergraduate who fell from a car park near an area of confrontation between anti-government protesters and police two days before. Chow was in critical condition in hospital at the time and died two days later. During the dialogue at the campus’ Jockey Club Atrium, Shyy was urged by angry students to condemn what they claimed was police brutality.	SCMP
4	https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3077648/hong-kong-wages-could-drop-20-cent-2020-city	2020-03-31	Hong Kong wages could drop 20 per cent in 2020 for city blighted by coronavirus pandemic, impact of anti-government protests	"Hongkongers’ monthly pay could plunge 20 per cent this year as the city reels from the Covid-19 pandemic and the lasting impact of the anti-government protests that broke out last summer, job market experts have predicted. Covid-19 pandemic anti-government protests The forecasts were made as official figures published on Monday revealed the median wage increased 3.8 per cent year on year to HK$18,200 (US$2,350), in data not reflecting the grim economic picture in Hong Kong today, they said. The Census and Statistics Department released the wage data in its 2019 annual earnings and hours survey of about 10,000 business ventures. Despite city’s woes, workers can expect 3 per cent pay rise next year, survey finds
31 Oct 2019 Despite city’s woes, workers can expect 3 per cent pay rise next year, survey finds
31 Oct 2019 Dr Felix Yip Wai-kwong, associate director of the centre for human resources strategy and development at Baptist University, said: “The samples collected from last May and June do not reflect the influence of the protests that started in the latter half of last year."	SCMP
5	https://www.scmp.com/news/hong-kong/education/article/3077584/harrow-hong-kong-drops-amnesty-international-programme	2020-03-31	Harrow Hong Kong drops ‘Amnesty International’ programme after parents raise concerns	A prestigious international school in Hong Kong has decided to scrap a summer-term programme that allowed students to role-play human rights activists after parents expressed concerns. Harrow International School Hong Kong, located in Tuen Mun, issued a notice to parents in early March promoting a series of activities for prep school students that included one called “Amnesty International” that “will give pupils the chance to become human rights activists”. “Weekly activities will include writing messages of solidarity to refugees, appealing to government officials and heads of state, organising petitions or making awareness posters,” read a school notice dated March 9. It did not detail whether activities would touch on Amnesty International’s research reports related to the months-long anti-government protests that said police had arbitrarily arrested protesters or its online educational resources about freedom of expression and the right to peaceful assembly. arbitrarily arrested protesters	SCMP
6	https://www.scmp.com/news/hong-kong/law-and-crime/article/3077607/hong-kong-protests-telegram-group-operator-faces	2020-03-30	Hong Kong protests: Telegram group operator faces incitement charges over ‘provoking others to murder officers and bomb police stations’	"The administrator of a Telegram group faced incitement charges in a Hong Kong court on Monday for allegedly provoking others to murder officers and bomb police stations, among other violent acts. Insurance agent Siu Cheung-lung became the second defendant accused of inciting violence by managing a social media account used for that purpose, since anti-government protests erupted in Hong Kong in June last year over the now-withdrawn extradition bill. anti-government protests now-withdrawn extradition bill Kwun Tong Court heard that between November 12 and December 9 last year, the defendant had allegedly used Telegram, the mobile application widely used by protesters, to urge followers to attack members of the force and people with opposing political views. The 32-year-old had also published articles related to the production of explosives and the plans to obstruct railways and public passages in the city, Senior Assistant Director of Public Prosecutions Anthony Chau Tin-hang said. Hong Kong hits back at US report on ‘police brutality’
12 Mar 2020 Hong Kong hits back at US report on ‘police brutality’
12 Mar 2020 Siu faced three counts of incitement to commit wounding with intent, punishable by life imprisonment under the Offences Against the Person Ordinance. He was also charged with incitement to commit public nuisance, a count also faced by nine pro-democracy leaders after the 2014 Occupy movement. Occupy movement"	SCMP
7	https://www.scmp.com/news/hong-kong/politics/article/3077271/language-barriers-some-hong-kong-restaurants-still-cite	2020-03-28	Language barriers: some Hong Kong restaurants still cite Covid-19 in turning away Mandarin speakers – but at what cost?	Among the countless Post-it notes bearing anti-government messages outside Kwong Wing Cafe in Hong Kong’s bustling Tsim Sha Tsui neighbourhood, one notice stands out: “Our staff can only speak Cantonese.” The sign quickly caught the attention of postgraduate student Huang, who often walks past the cha chaan teng-style restaurant with char siu, spaghetti and toast on its menu. Asking to be identified by only his surname, the 26-year-old Hongkonger says that, because of the notice, he never dines there. char siu The venue is one of seven operated by Kwong Wing Catering that has maintained a no-Mandarin policy since January 28, when the spread of the coronavirus first provoked calls for a full closure of the city’s border with mainland China. A special exemption is made for “friends from Taiwan.” While the policy is decried by many as discriminatory towards customers from the mainland, where Mandarin is the official language, the chain has ignored a call by the Equal Opportunities Commission (EOC), the city’s anti-discrimination watchdog, to remove the notice.	SCMP
8	https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3077299/hong-kong-drops-sixth-new-global-financial-centre	2020-03-27	Hong Kong drops to sixth in new global financial centre rankings, leapfrogged by Tokyo, Shanghai and Singapore	Hong Kong fell three slots to sixth place in Z/Yen Group’s newly released rankings of global financial centres on Friday, overtaken by Tokyo, Shanghai and Singapore. New York took the top spot in the index, followed by London, according to the Global Financial Centres Index (GFCI) report, which is published by Z/Yen Group in partnership with the Shenzhen-based China Development Institute. The drop in Hong Kong’s global competitiveness came as the city has been in the grip of social unrest since June, when anti-government protests triggered by the now-withdrawn extradition bill erupted. social unrest since June The twice-yearly index, released every March and September, rates 108 financial centres based on assessments from 5,064 professionals via an online questionnaire and backed by quantitative data.	SCMP
9	https://www.scmp.com/news/hong-kong/law-and-crime/article/3077029/hong-kong-opposition-politician-arrested-alleged	2020-03-26	Hong Kong protests: opposition politician arrested under colonial-era offence of sedition after Facebook post about police officer	An opposition politician was arrested under the colonial-era offence of sedition early on Thursday morning, over an online post which criticised a police officer who shot a journalist, and called for “an eye for an eye”. The force was also investigating whether Cheng Lai-king, who chairs Central and Western District Council, breached a court injunction banning the doxxing of officers and their families. Meanwhile, Cheng’s party colleagues decried what they said was an act of revenge over her recent clashes with police, as well as a wider crackdown against the opposition. The 60-year-old was arrested a day after she forwarded – and later deleted – a Facebook post that detailed the name and identification number of an officer said to have shot an Indonesian journalist with a non-lethal projectile during an anti-government protest in Wan Chai in September. The post was reported by pro-establishment lawmaker Elizabeth Quat to the privacy watchdog, which then referred the case to the Department of Justice. anti-government protest Cheng was released from a police station on HK$10,000 bail on Thursday afternoon.	SCMP
