	url	date	headline	body	source
0	https://www.scmp.com/news/hong-kong/politics/article/3045704/hong-kong-unrest-legal-row-after-police-take-away-protester	2020-01-11	Hong Kong unrest: legal row after police take away protester from British consulate	"A row erupted in Hong Kong after police led a girl away from a protest at the British consulate on Saturday, in an area critics argued officers could not legally enter. The 15-year-old was subsequently arrested, a police source said. A witness said riot officers took the girl, dressed in dark clothes, to their vehicle after she was found to be carrying a spray adhesive, which protesters have often used to affix posters and signs supporting the months-long civil unrest. Luke de Pulford, who sits on the British Conservative Party’s Human Rights Commission, said police should be summoned to explain themselves. Hong Kong leader Carrie Lam visits wife of man set on fire by protester
12 Jan 2020 Hong Kong leader Carrie Lam visits wife of man set on fire by protester
12 Jan 2020 “The police should not have entered consular property without the express invitation of the consul general. By diplomatic convention, this territory is inviolable and under the UK’s authority,” he said."	SCMP
1	https://www.scmp.com/news/hong-kong/politics/article/3045700/wanted-hongkonger-chan-tong-kais-taiwan-surrender-plan	2020-01-11	Wanted Hongkonger Chan Tong-kai’s Taiwan surrender plan unaffected by Tsai Ing-wen election win, says Reverend Canon Peter Koon	A Hong Kong murder suspect’s plan to return to Taiwan and hand himself in would not change after President Tsai Ing-wen’s re-election, a priest who has been helping him said on Saturday. Reverend Canon Peter Koon Ho-ming also revealed that more information about Chan Tong-kai’s plans could be released soon. The 20-year-old is wanted on the self-governing island for killing his pregnant girlfriend, Poon Hiu-wing, in Taipei in February 2018. Chan returned to Hong Kong after her death, and served time on related money-laundering charges. He could not be sent back to face murder charges, for lack of an extradition deal between the two jurisdictions. Asked before election results came in if the suspect would change his mind if Tsai kept her job, Koon said: “Since his release, Chan has never left Hong Kong or changed his mind about returning to Taiwan to turn himself in. This would not be affected by whoever wins the election.” Taiwan presidential election: ads reflect contrasting campaigns of hopefuls Tsai Ing-wen and Han Kuo Taiwan presidential election: ads reflect contrasting campaigns of hopefuls Tsai Ing-wen and Han Kuo “We hope to disclose more information soon,” he added.	SCMP
2	https://www.scmp.com/news/hong-kong/law-and-crime/article/3045655/my-conscience-clear-elite-officers-disciplined-forces	2020-01-11	‘My conscience is clear’: elite officers from disciplined forces roped in to help police amid Hong Kong’s protest violence share their side of the story	"As deputy chief of Hong Kong’s “prison flying tigers”, an elite group of officers from the correctional services, Lily Cheung* did not expect to be in the thick of frontline action amid the city’s ongoing civil unrest, until she was called on a “historic mission” two months ago. “prison flying tigers” Now she is prepared to deal with the worst violence she could have ever imagined. “I wanted to safeguard the city where I was born and help police restore Hong Kong. But over the past months I dare not even remove road barricades myself, fearing attacks by opponents,” Cheung told the Post in an interview. Post Can other disciplined services lend manpower support to beleaguered police? Can other disciplined services lend manpower support to beleaguered police?
15 Oct 2019 Speaking at the Correctional Services Department headquarters in Wan Chai, she added: “I said yes to the new challenge immediately when my supervisor approached me ... I already expected to be doxxed and attacked on the streets randomly, and also during operations in the worst of cases."	SCMP
3	https://www.scmp.com/news/hong-kong/politics/article/3045696/hong-kong-protests-city-leader-carrie-lam-visits-wife-man	2020-01-12	Hong Kong protests: city leader Carrie Lam visits wife of man set alight and donates HK$300,000 raised by workers’ union	Hong Kong’s leader on Saturday visited the wife of a construction worker who was set alight by a protester and gave her HK$300,000 that a labour union had raised. Lee Chi-cheung, a 57-year-old father of two, has been in hospital since the attack on November 11 after he had chased a group of masked protesters who had vandalised Ma On Shan MTR station. Lee confronted a group of protesters, before being doused with flammable liquid and set alight. He suffered second-degree burns on 28 per cent of his body, mainly his chest and arms. Chief Executive Carrie Lam Cheng Yuet-ngor was the highest-ranking local official to meet Lee’s family, after Financial Secretary Paul Chan Mo-po visited Lee in hospital on December 15.	SCMP
4	https://www.scmp.com/news/hong-kong/politics/article/3045691/hong-kong-protests-rare-day-peace-protesters-spend-saturday	2020-01-11	Hong Kong protests: rare day of peace as protesters spend Saturday raising awareness of movement	Hong Kong experienced a peaceful Saturday as protesters staged small promotional events in town for like-minded businesses and upcoming rallies. In Admiralty, protesters initially planned to stick promotional materials and sticky notes to re-form a “Lennon Wall” near government headquarters from 2pm. A Lennon Wall is an area where messages of support for protesters are posted. But with a heavy presence of riot police in the area, about two dozen protesters took trams to Causeway Bay later in the afternoon to decorate the blue footbridge at the junction of Hennessy Road and Percival Street with stickers and posters. Some were written with slogans such as “Liberate Hong Kong, Revolution of our times!”, while the others promoted the upcoming rallies this month. Admiralty’s Lennon Wall, posted with collages of Post-it notes, was a landmark feature of the 2014 Occupy protests. It was located next to an outdoor staircase at the headquarters.	SCMP
5	https://www.scmp.com/news/hong-kong/education/article/3045664/touchy-subject-hong-kong-government-accused-stifling	2020-01-11	A touchy subject: Hong Kong government accused of stifling debate in city by organisers of schools’ competition	Fourteen more schools have withdrawn from a debate competition for secondary pupils in Hong Kong, prompting organisers to accuse the Education Bureau of pressuring schools into shying away from “sensitive issues”. The Hong Kong Secondary Schools Debate Competition, which began in November last year, had attracted participants from 121 local schools. Last month, at least four schools withdrew after vocal pro-Beijingers objected to some of the debate motions, such as “Restructuring the police force does more good than harm” and “Hong Kong people should fight for Hong Kong independence”. The city’s pro-Beijing teachers’ union, the Hong Kong Federation of Education Workers, and newspaper Ta Kung Pao were among the competition’s critics. Ta Kung Pao	SCMP
6	https://www.scmp.com/news/hong-kong/education/article/3045658/city-university-says-donations-affected-ongoing-hong-kong	2020-01-11	City University says donations affected by ongoing Hong Kong protests, with sponsors backing out of past commitments	A Hong Kong university has said donations have recently been “inevitably affected” amid the ongoing anti-government protests that have often involved tertiary students, with some donors backing out of previous commitments. City University, which saw a HK$100 million (US$12.9 million) year-on-year drop in donations according to figures from the last financial year, also warned that there would be a spillover effect on the city’s development in the long run from schools’ loss of income. Among the more than 6,000 arrests police have made since protests first erupted last June, nearly 40 per cent were students, with some 700 from universities. Night clashes around Hong Kong Polytechnic University Night clashes around Hong Kong Polytechnic University Polytechnic University, the University of Hong Kong, Chinese University and CityU were schools with the most students arrested.	SCMP
7	https://www.scmp.com/news/hong-kong/politics/article/3045517/poor-hong-kong-life-hardest-elderly-jobless-and-single	2020-01-11	Poor in Hong Kong: life is hardest for the elderly, jobless and single-parent families living on a pittance	Staying at home to take care of her autistic son, Liu says her family of four survives on her husband’s unstable income of HK$10,000 a month from part-time work. That is less than half of the HK$21,000 (US$2,700) Hong Kong sets as the poverty line for a four-person household. Liu, 39, her husband, 47, and their two children – a 19-year-old daughter and six-year-old son – live in a 300 sq ft public rental housing flat in Kowloon Bay with a monthly rent of HK$2,000. Asking to be identified only by her surname, Liu, who is originally from mainland China, married her Hongkonger husband in 2001 and moved to the city in 2008. Their daughter was born the year they married, and their son was born in 2013.	SCMP
8	https://www.scmp.com/news/hong-kong/politics/article/3045636/hong-kongs-anti-government-protests-loom-large-taiwan	2020-01-11	Hong Kong’s anti-government protests loom large in Taiwan election. But who benefits?	“Hong Kong is not far from Taiwan, just the distance of a flight ticket; Taiwan is not far from Hong Kong, just the distance of a ballot.” That is a popular saying shared online in the two places as Taiwan’s presidential election approaches on Saturday. It resonates with Hong Kong protesters because one of their core demands is for the head of the city’s government to be elected by popular ballot, a system already in place in Taiwan. For Taiwanese voters, the saying was a timely reminder to return home to cast their vote. Among those heading back was first-time voter Mrs Kao, a mother of two in her 50s. “I’ve never voted before, even when I was living in Taiwan. I just did not care and found candidates from both camps were not good enough,” said Kao, who moved to Hong Kong 15 years ago.	SCMP
9	https://www.scmp.com/news/hong-kong/law-and-crime/article/3045637/hong-kong-anti-mask-law-ban-face-coverings-would-deal	2020-01-11	Hong Kong anti-mask law: ban on face coverings would deal blow to freedom of expression, lawyer argues	Banning masks at demonstrations would deal a blow to freedom of expression in Hong Kong, a court heard on Friday as the government’s appeal against a ruling that declared such an arrangement unconstitutional entered its second day. The government on Thursday had insisted the ban on face coverings was vital to curb the ongoing unrest in the city, but on Friday, Johannes Chan Man-mun SC, representing 24 opposition legislators who challenged the anti-mask legislation, tried to paint a different picture at the Court of Appeal. vital to curb the ongoing unrest With a mask ban in place, peaceful demonstrators would be left in fear of retaliation, no longer able to hide their identities from employers who might want to punish them amid highly polarised times, he said. Those who wanted to wear a Winnie the Pooh mask – a dig at President Xi Jinping – would also be deprived of their political relief, Chan argued. “This goes to the very core of our freedom of expression,” he said. In November, the Court of First Instance ruled unconstitutional a mask law enacted by the government in October that banned the wearing of face coverings at both lawful and unlawful rallies. ruled unconstitutional	SCMP
