	url	date	headline	body	source
0	https://www.scmp.com/news/hong-kong/politics/article/3037775/hong-kong-protests-failure-students-court-bid-bar-police	2019-11-15	Hong Kong protests: failure of students’ court bid to bar police from Chinese University campus has sent alarm bells ringing in academic circles. What does it mean for the future?	Hong Kong’s High Court on Wednesday rejected a bid by a Chinese University student leader to bar police from entering the campus. The application was filed on Tuesday, the second day of clashes between protesters and police on the scenic campus on the coast of Tolo Harbour. Officers fired more than 1,000 rounds of tear gas and deployed a water cannon in response to protesters’ petrol bomb attacks. The court’s ruling that police had the right to enter the campus to enforce the law sent alarm bells ringing through the academic community. Previously, it had been the understanding of students and staff of universities that their campuses were private places and police would enter only to respond to an emergency call, or with a search warrant. Disruptions across Hong Kong as city braces for another day of protest violence Disruptions across Hong Kong as city braces for another day of protest violence Disruptions across Hong Kong as city braces for another day of protest violence Here’s the gist of the arguments heard in court, how police handled campus protests in the past, and the ruling’s implications. What did the student side argue in court? What did the student side argue in court? The students believed police could not enter their campus, their “second home”, arguing that Chinese University was on private land leased by the government until 2047. Their lawyer, former lawmaker Audrey Eu Yuet-mee, cited the Police Force Ordinance and said officers could only enter if officers could identify suspects and needed to go in to make arrests, or were granted access by the school or the court with a warrant.	SCMP
1	https://www.scmp.com/news/hong-kong/society/article/3037772/police-ban-takes-parade-out-hong-kongs-pride-celebrations	2019-11-14	Police ban takes the parade out of Hong Kong’s pride celebrations, amid violent protests in the city	"Hong Kong’s annual pride parade has for the first time been reduced to a static rally, after police on Thursday rejected LGBT groups’ application for a march, amid intensifying civil unrest. Yeo Wai-wai, director of the Hong Kong Pride Parade’s organising committee, accused police of informing them at the last minute – rather than the usual month in advance – leaving organisers with little time to liaise with guests, many of them distinguished diplomats. “The police have been clamping down on freedom,” said Yeo, also a member of the Civil Human Rights Front, which organised peaceful protests a few months ago to oppose the now-withdrawn extradition bill in June, drawing crowds which the group estimated at more than a million. “Sexual minorities are no exception,” she added. ‘We are here, we are queer, we will never disappear’: LGBT migrants hold pride rally
11 Nov 2019 ‘We are here, we are queer, we will never disappear’: LGBT migrants hold pride rally
11 Nov 2019 A parade was scheduled to take place on Saturday, co-organised by the Association of Transgender Rights, Gay Harmony, Les Corner Empowerment Association, Rainbow Hong Kong and Pridelab. Gay, lesbian, bisexual and transgender people, as well as their supporters, were expected to march from Victoria Park in Causeway Bay to Edinburgh Place in Central."	SCMP
2	https://www.scmp.com/news/china/society/article/3037744/chinese-law-professor-falls-foul-online-backlash-over-posts	2019-11-15	Chinese law professor falls foul of online backlash over posts defending Hong Kong protesters	A Chinese professor has become the latest target of an online backlash on the mainland after his chat messages that appeared to support the Hong Kong pro-democracy protesters were leaked online. Niu Jie, a law professor at Nanchang Hangkong University in eastern China, was targeted by angry Weibo users, some of whom published his personal details, on Wednesday for his messages, which appeared to have been written in a private WeChat group. The university in Jiangxi province acknowledged in an official Weibo post on Wednesday that it had investigated Niu’s “inappropriate remarks” and pledged “serious punishment” for the professor. “These so-called rioters are all kids, they haven’t killed a single person,” read one of his message lines.	SCMP
3	https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3037730/citigroup-warns-employees-avoid-dangerous	2019-11-14	Hong Kong protests prompt Citigroup to warn employees to avoid ‘dangerous situations’ after banker arrested	Citigroup has warned employees to keep out of harm’s way after a widely circulated video showed one of its bankers being arrested in Hong Kong following a scuffle with police. The American bank hosted a conference call on Wednesday after the video emerged, advising its employees in Hong Kong that their safety was the bank’s No 1 priority and to avoid “dangerous situations”, according to a person with knowledge of the call, who was not authorised to discuss it publicly. The arrested employee is a director in the company’s capital markets business, the person said. Citi, like many of its financial rivals in the city, has been allowing employees to work remotely and providing regular security updates as months of protests and civil unrest have gripped Hong Kong. has been allowing The incident comes just over a month after a JPMorgan employee was punched outside the company’s offices at Chater House in Central after responding to protesters with “We are all Chinese” in Mandarin. The employee did not appear to have been targeted because he worked for a global bank.	SCMP
4	https://www.scmp.com/news/hong-kong/politics/article/3037615/chinese-university-how-scenic-seafront-campus-northern-hong	2019-11-14	Chinese University: how a scenic seafront campus in northern Hong Kong became a fiery battlefield, scarred by petrol bombs and tear gas	The Chinese University of Hong Kong became a war zone on Tuesday, with police firing more than a thousand rounds of tear gas and rubber bullets against students, who returned fire with hundreds of petrol bombs. But how did it get to this stage? It began on Monday morning, when students dropped objects from the No 2 Bridge into the university, onto the Tolo Highway beneath, reacting to calls to cause disruption and create a citywide strike. began on Monday morning, when students dropped objects from the No 2 Bridge into the university, onto the Tolo Highway beneath Police responded within an hour, sending officers to safeguard the bridge.    A day later, a large group of protesters charged the bridge at around 3pm, causing police to fire tear gas.	SCMP
5	https://www.scmp.com/news/china/diplomacy/article/3037632/marco-rubio-sponsor-hong-kong-pro-democracy-bill-claims-very	2019-11-14	Marco Rubio, sponsor of Hong Kong pro-democracy bill, claims ‘very significant progress’ on the pending legislation	"The sponsor of US legislation aimed at supporting democracy in Hong Kong said he made “significant progress” on Wednesday in moving the bill toward passage. Senator Marco Rubio, sponsor of the Hong Kong Human Rights and Democracy Act, posted the comment on Twitter shortly after a meeting with Senate Majority Leader Mitch McConnell, who would make the call on whether to put the bill to a vote, and Senator Jim Risch, chairman of the Senate Foreign Relations Committee. US House approves Hong Kong bill, Beijing strongly condemns move US House approves Hong Kong bill, Beijing strongly condemns move
16 Oct 2019 Rubio’s office did not respond to a request for details about what progress was achieved."	SCMP
6	https://www.scmp.com/news/hong-kong/society/article/3037616/hong-kong-protests-city-crippled-third-straight-day-radicals	2019-11-14	Hong Kong protests: city crippled for third straight day as radicals torch tunnel tollbooths, take over roads in 10 districts and vandalise train stations	Hard-core protesters crippled Hong Kong for a third straight day on Wednesday as they disrupted traffic and train services, forcing schools and businesses to close while major universities took the unprecedented step of ending term early in a bid to defuse the escalating violence amid a hardening political impasse. third straight day After two days of the worst clashes between demonstrators and police in the past five months, the city woke up to more gridlock as the Cross-Harbour Tunnel had been barricaded as early as 6am, with roads blocked and trains slowing down after protesters wreaked havoc at several stations. The radicals again put up barricades and used bricks and projectiles to carpet roads in multiple places, including in the Central financial district, Mong Kok, Kowloon Tong, Yuen Long and Tuen Mun. Their actions continued throughout the day and, at night, a flash mob appeared at the Cross-Harbour Tunnel tollbooths and set them on fire, as panicked attendants fled in fear. The flames were put out quickly but less than two hours later radicals were back to set them ablaze again. Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence By night time too, mobs had taken over roads in at least 10 districts, putting up barriers made of bamboo and bricks mounted like Lego blocks, and setting objects on fire. By night time too, mobs had taken over roads in at least 10 districts, putting up barriers made of bamboo and bricks mounted like Lego blocks, and setting objects on fire. Fights and scuffles had once again broke out in various places throughout the day. Outside Sheung Shui MTR station, a 70-year-old man who was among residents clearing objects littered by protesters was hit in the head after his group and a black-clad crowd engaged in a brick-throwing skirmish. was hit in the head	SCMP
7	https://www.scmp.com/news/hong-kong/politics/article/3037604/hong-kong-protests-more-fourfold-surge-under-two-months	2019-11-14	Hong Kong protests: more than fourfold surge in under two months in number of school students arrested	There has been more than a fourfold rise in under two months in the number of students younger than 16 arrested during the ongoing unrest in Hong Kong, a trend lawmakers have described as “worrying”. ongoing unrest Secretary for Security John Lee Ka-chiu on Wednesday told the Legislative Council that 3,001 people had been arrested in connection with the protests as of October 31 and that 165 were younger than 16 years old – up from 36 by September 11, according to figures obtained by the South China Morning Post. South China Morning Post Social work sector lawmaker Shiu Ka-chun said the surge in youth arrests suggested that police had changed their strategy to mainly target university and secondary school students. “It is worrying. The rise in the number may explain why the government was reluctant to suspend classes because it is worried secondary school students will come out to the streets,” he said, referring to the Education Bureau’s decision to close schools on Thursday only after the city had already been gripped by travel chaos and protests for three straight weekdays. three straight weekdays Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs The bureau’s announcement came a day after Chief Executive Carrie Lam Cheng Yuet-ngor refused to make the move to avoid falling into a “protesters’ trap”. Carrie Lam Cheng Yuet-ngor	SCMP
8	https://www.scmp.com/news/hong-kong/politics/article/3037605/hong-kongs-education-bureau-slammed-delay-suspending	2019-11-14	Hong Kong’s Education Bureau slammed for delay in suspending classes amid chaos in the city	Hong Kong’s education officials came under fire on Wednesday for suspending classes only after three straight days of travel mayhem. The Education Bureau announced the closure of kindergartens, primary and secondary schools on Thursday, citing safety concerns a day after the city’s leader Carrie Lam Cheng Yuet-ngor refused to make the move to avoid falling into the “protesters’ trap”. Carrie Lam Cheng Yuet-ngor Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Most of the city’s universities and other higher educational institutions also announced there would be no classes on Thursday, with at least 10 suspending them for the rest of the week.	SCMP
9	https://www.scmp.com/news/hong-kong/law-and-crime/article/3037601/elderly-hong-kong-man-clings-life-after-hit-head-brick	2019-11-14	Elderly man clings to life after being hit in head by brick thrown by Hong Kong protesters during clash with residents in Sheung Shui	A 70-year-old man was fighting for his life on Wednesday after being struck in the head by a brick during a clash between anti-government protesters and residents in Sheung Shui. The man was among more than 20 local people who were clearing bricks left by protesters on Lung Wan Street outside the Sheung Shui MTR station around noon. He becomes the second victim to suffer life-threatening injuries in an attack by protesters in the city since Monday. A fight began when more than 20 black-clad protesters turned up and argued heatedly with the residents, according to police. “An initial investigation showed that during the dispute, the victim was hit in the head with a brick that was hurled while using his mobile phone to take a photograph of the gang,” a police source said. Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Video footage showed the man lying motionless on the ground as the two groups continued to throw bricks at each other.	SCMP
10	https://www.scmp.com/news/hong-kong/politics/article/3037600/high-court-denies-injunction-sought-chinese-university	2019-11-13	High Court denies injunction sought by Chinese University student leader to bar Hong Kong police from campus after days of clashes with protesters	"A Hong Kong court has dismissed an urgent injunction application by a Chinese University student leader to bar unauthorised police from campus after the school became a battleground for anti-government protesters and the authorities. Jacky So Tsun-fung, the CUHK student union president, filed an application on Wednesday for the temporary injunction to the High Court after his school was the site of a tense stand-off between protesters and riot police that started on Monday and led to 119 people being injured. The court heard that protesters stalled public transport for two days by throwing objects from a No. 2 Bridge above a highway and the MTR East Rail line. Riot police arriving at the bridge were brought to a standstill by protesters who hurled petrol bombs at the officers. Parties agreed that the bridge was a public space maintained by CUHK according to a government lease. It was disputed, however, whether areas beyond the bridge were also public areas that police could freely access. An interim injunction order will become a significant hindrance against law enforcement
Mr Justice Wilson Chan In the ruling handed down after an urgent hearing on Wednesday evening, Mr Justice Wilson Chan Ka-shun said the applicant had failed to establish a serious issue to be tried."	SCMP
11	https://www.scmp.com/news/hong-kong/transport/article/3037586/cathay-pacific-further-lowers-profit-forecast-over-hong	2019-11-13	Cathay Pacific further lowers profit forecast over Hong Kong’s protest crisis as Asian aviation summit cancelled	"The Cathay Pacific Group on Wednesday further lowered its full-year profit forecast, warning that the second half of 2019 would be “significantly below” the first six months of the year and the short-term outlook remained “challenging and uncertain”. Hong Kong’s flagship airline group said last month its second half performance would only be below the first six months of the year, making it more likely to take an annual loss for the third time in four years. Cathay Pacific, one of Asia's premium airlines, has been battered by the protest crisis in Hong Kong while suffering the lasting effects of punishment imposed by China’s civil aviation authority. Cathay Pacific “We expect our second-half financial results will be significantly below those of our first-half,” said Ronald Lam Siu-por, the airline’s chief customer and commercial officer, said on Wednesday in an update on the company’s performance in October. “The short-term outlook remains challenging and uncertain.” This was a very difficult decision … but reflects the unpredictability of the situation in Hong Kong
Andrew Herdman, the AAPA director general, and Augustus Tang Kin-wing, and the CEO of Cathay Pacific Group The airline said its advanced bookings “continue to show weakness in both inbound and outbound travel”, and said that trend was only partly offset by an increase in passengers transiting through Hong Kong."	SCMP
12	https://www.scmp.com/news/china/politics/article/3037539/taiwans-president-tsai-ing-wen-urges-hong-kongs-leaders-pull	2019-11-13	Taiwan’s President Tsai Ing-wen urges Hong Kong’s leaders to pull city ‘back from the brink’	Taiwan’s President Tsai Ing-wen on Wednesday urged the Hong Kong government to bring the city “back from the brink”, after likening the chaotic clashes on a university campus to the “white terror” that once gripped the self-ruled island. President Tsai Ing-wen After a long night in which Chinese University of Hong Kong (CUHK) became a battlefield of tear gas, rubber bullets and petrol bombs, Tsai criticised the city’s authorities for ignoring the democratic demands of the protesters and caring more about saving face after more than five months of anti-government demonstrations. five months of anti-government demonstrations “With profound grief, I want to urge Hong Kong’s government to rein things in from the brink, since the people’s aspirations should not be responded to with violence, and you should not sacrifice the blood of Hong Kong’s youth for the sake of decorating Beijing’s face,” she wrote on Facebook. “Police exist to protect the people and the government exists to serve the people. Once the police stop protecting the people and the government stops thinking for the people, this kind of government will inevitably lose the trust of the people.” Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence Hong Kong police said they entered CUHK to make arrests, but students resisting their entry said the campus had to be guarded. In the hours-long confrontation that followed, university president Rocky Tuan Sung-chi was tear gassed as he sought to mediate between the two sides.	SCMP
13	https://www.scmp.com/news/hong-kong/law-and-crime/article/3037502/hong-kong-protests-five-chinese-university-students	2019-11-13	Hong Kong protests: five Chinese University students charged with rioting over Monday’s disturbance on Sha Tin campus	Four young Chinese University students charged with rioting over the protests on school campus on Monday have been granted bail while one of their co-defendants remained in hospital. The three men and one woman, aged from 18 to 21, were on Wednesday taken to Sha Tin Court, where more than a hundred people, many of them young students, gathered in support as confrontations continued on the university campus. One defendant Hui Yi-chuen, 20, entered the dock with a large cotton gauze wrapped around his head, while Chan Lik-sik, 18, had a purplish bruise on his left cheekbone. Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Hong Kong wakes up to fourth consecutive day of protest disorder and stand-offs Their co-defendant Lau Chun-yuk, 21, did not show up as he remained in Prince of Wales Hospital in Sha Tin. But his defence counsel Norris Chan Chin-chung revealed he could be discharged by Wednesday afternoon.	SCMP
14	https://www.scmp.com/news/china/politics/article/3037495/sliding-abyss-beijings-top-office-hong-kong-urges-stronger	2019-11-14	‘Sliding into an abyss’: Beijing’s top office in Hong Kong urges stronger crackdown against unrest	"Beijing’s liaison office in Hong Kong says the city is “sliding into the abyss of terrorism” and a harsher crackdown is needed to end the unrest and restore order.    The warning comes as the financial hub reels from some of the worst violence since massive anti-government protests started five months ago, with the number of protesters arrested since Monday surpassing the total for the whole previous week. worst violence This week, a protester was shot by police, a man was set on fire, roads were blocked and university campuses turned into battlegrounds. Live: More than 80 mainland Chinese students evacuated from Hong Kong university
14 Nov 2019 Live: More than 80 mainland Chinese students evacuated from Hong Kong university
14 Nov 2019 As the Hong Kong government struggles to calm the public and stop the violence, Beijing has again thrown its weight behind the city’s administration and police force, urging them to take tougher action."	SCMP
15	https://www.scmp.com/news/china/society/article/3037487/shenzhen-opens-centres-mainland-chinese-students-fleeing-hong	2019-11-14	Shenzhen and Hong Kong-based groups help mainland Chinese students flee city	Organisations in Shenzhen and Hong Kong have joined the central government’s liaison office in Hong Kong to offer help to mainland students amid campus clashes in the special administrative region. The city has been rocked by five months of protests triggered by a now withdrawn extradition bill, with universities the new battleground for clashes between protesters and police. In Shenzhen, the city’s branch of the Communist Youth League is allowing students returning to the mainland to stay free for up to seven days at one of 12 of its accommodation facilities, the league said in an online notice early Wednesday morning. “The Shenzhen Youth Community provides free accommodation for graduates as well as mainland students studying in Hong Kong,” the notice said, listing contact details for the centres.	SCMP
16	https://www.scmp.com/news/hong-kong/politics/article/3037465/eu-alarmed-rising-violence-hong-kong-calls-complete-inquiry	2019-11-13	EU, alarmed by rising violence in Hong Kong, calls for ‘complete inquiry’ into protests and police behaviour	The European Union on Tuesday declared that a full investigation was needed into the “root causes” of protests in Hong Kong, where police and protesters turned the campus of one of its top universities into a battlefield. The regional bloc also urged the city's government to conduct an examination of the violence and police actions as the most recent conflicts have raised six months of clashes to a new level of confrontation. Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence Chaos on campuses and Central district in Hong Kong on third consecutive day of serious violence “A comprehensive inquiry into the violence, use of force and the root causes of the protests is a critical element in de-escalation efforts,” Maja Kocijancic, the EU spokeswoman for foreign affairs and security policy, said.	SCMP
17	https://www.scmp.com/news/hong-kong/law-and-crime/article/3037425/hong-kong-protests-special-police-unit-will-be	2019-11-13	Hong Kong protests: ‘special police’ unit will be unveiled this week to ease pressure on embattled force, sources say	An elite prison unit of about 80 riot control specialists will be deployed to guard important sites in Hong Kong to ease the burden on a police force stretched to the limit by anti-government protests, sources have told the Post. Post Chief Executive Carrie Lam Cheng Yuet-ngor is expected this week to announce the unprecedented move, made under public-order legislation that allows her to authorise the police commissioner to appoint “special constables”. A senior police source said force chief Stephen Lo Wai-chung was preparing to officially appoint the new team, which would be largely drawn from a response unit that deals with prison riots and would help protect key locations in the city such as Lam’s official residence. The city’s biggest police association welcomed the move as a show of unity among the disciplined forces against the challenges of the protests, but urged the government to protect all law enforcement personnel from doxxing and bullying.	SCMP
