	url	date	headline	body	source
0	https://www.scmp.com/news/china/diplomacy/article/3030365/china-warns-us-hong-kong-bill-support-democracy-will-harm	2019-09-26	China warns US that Hong Kong bill to support democracy ‘will harm American interests’	"Beijing has warned the US that if legislation aimed at supporting democracy in Hong Kong is passed, it will harm American interests, and rebuked President Donald Trump for the remarks he made on the city at the UN General Assembly. Chinese foreign ministry spokesman Geng Shuang also said the Sino-British Joint Declaration should not be used as “an excuse” to interfere in the city’s affairs. “We urge the US side … to respect China’s sovereignty, stop interfering in China’s internal affairs and stop making irresponsible statements,” Geng said at a press briefing on Wednesday. “No country has the right to use the joint declaration as an excuse to intervene in Hong Kong issues according to international law,” he said. LATEST: US legislation supporting Hong Kong protesters moves closer to law
26 Sep 2019 LATEST: US legislation supporting Hong Kong protesters moves closer to law
26 Sep 2019 It came after Trump said in a speech at the UN General Assembly in New York on Tuesday that his government was “carefully monitoring” the situation in Hong Kong, where months of protests have continued to see violent clashes between demonstrators and local police. speech at the UN General Assembly    “The world fully expects that the Chinese government will honour its binding treaty made with the British and registered with the United Nations in which China commits to protect Hong Kong’s freedom, legal system and democratic ways of life,” Trump said in his address."	SCMP
1	https://www.scmp.com/news/hong-kong/politics/article/3030373/sha-tin-mtr-station-closed-after-angry-crowd-vandalises	2019-09-26	Sha Tin MTR station closed after angry crowd vandalises facilities over detainment of turnstile jumper	Hong Kong’s rail operator has shut down its Sha Tin station after a confrontation between police and residents, prompted by anger against how the MTR Corporation handled a man suspected to have jumped the turnstiles. The MTR Corp closed the station on the East Rail line soon after 9.40pm on Wednesday. Irate commuters and residents had surrounded the station’s customer service centre from 7pm after a man was reportedly stopped by two plain-clothes MTR staff members. The operator was accused of mistreating the man, who was later sent to hospital.	SCMP
2	https://www.scmp.com/news/hong-kong/law-and-crime/article/3030369/first-person-charged-over-hong-kong-protests-denies	2019-09-26	First person charged over Hong Kong protests denies attacking police and criminal damage	The first person charged over the wave of protests that has gripped Hong Kong for months has denied attacking police. Pun Ho-chiu, 31, known as “Occupy Mong Kok Painter” for his participation in the 2014 movement for greater democracy, pleaded not guilty on Wednesday to nine charges arising from a protest outside the city’s police headquarters on June 21. The charges included seven counts of assaulting police and one each of criminal damage and taking part in an unauthorised assembly. Prosecutors said at Eastern Court that 15 police officers were prepared to testify against Pun, and that they would rely on video footage to prove their case.    But, with both sides yet to agree on the scope of their dispute, acting chief magistrate So Wai-tak adjourned the case to October 31 for a pretrial review.	SCMP
3	https://www.scmp.com/news/china/diplomacy/article/3030360/hong-kong-protest-not-new-baltic-way-lithuanian-ambassador	2019-09-25	Hong Kong protest is not the new Baltic Way, Lithuanian ambassador to China says	A senior diplomat in Lithuania said she supported peaceful protests in Hong Kong but that those involved should not liken their situation to the “Baltic Way” event that took place three decades ago and helped bring about independence from the Soviet Union for three of its constituent states. Hong Kong “It is important not to misinterpret the meaning of the Baltic Way in the context of Hong Kong events,” Ina Marciulionyte, Lithuania’s ambassador to China, said in a written interview. “For the Baltic states it was an act of free will of our societies and peaceful resistance against the foreign occupier Soviet Union which occupied our states before and after the Second World War,” she said. “The ‘Hong Kong Way’ depicts the will of Hong Kong people to claim more rights within their own law, but not statehood.” Hong Kong Way On August 23, 1989 about 2 million people in Estonia, Latvia and Lithuania joined hands to create the Baltic Way – a human chain that stretched 675km (420 miles) across the three republics. In recent weeks, some protesters in Hong Kong have taken to forming similar chains as a sign of their defiance to the city government.	SCMP
4	https://www.scmp.com/news/hong-kong/law-and-crime/article/3030356/carrie-lam-holds-her-first-community-dialogue-and	2019-09-25	Carrie Lam holds her first community dialogue and participants are banned from carrying umbrellas, gas masks and helmets as police keep a low profile	Hong Kong’s beleaguered leader will hold her first dialogue with the community on Thursday amid mounting fears of protesters besieging the venue, but police intend to keep a minimal presence to set participants at ease, sources have told the Post. Post The force will however have a “maximum reserve” nearby to deal with any disruption. The 150 randomly selected participants will be banned from taking umbrellas, gas masks or helmets – standard gear for protesters during the ongoing unrest – when they meet Carrie Lam Cheng Yuet-ngor for the two-hour session at Queen Elizabeth Stadium in Wan Chai. Shops and schools around the area were not taking any chances, with a number saying they planned to close early to avoid any trouble well before the session starts at 7pm. Apart from Lam, government ministers speaking at the dialogue, which she pledged to hold to provide a platform to listen to citizens, will include Secretary for Home Affairs Lau Kong-wah, commerce chief Edward Yau Tang-wah, health minister Sophia Chan Siu-chee and Secretary for Constitutional and Mainland Affairs Patrick Nip Tak-kuen, sources said.	SCMP
5	https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3030364/hong-kong-government-announces-rent-cut-tenants	2019-09-25	Hong Kong government announces halving rent for tenants of EcoPark to boost economy hit by US-China trade war and months of political unrest	The Hong Kong government has announced it will cut rents for all tenants of EcoPark by half as part of a series of measures to boost the city’s faltering economy, hit by the US-China trade war and months of political unrest. Secretary for the Environment Wong Kam-sing announced the measure at a groundbreaking ceremony for a new plastic recycling facility at EcoPark in Tuen Mun on Tuesday. The rent cut will take effect from October 1 and will last for six months. “The government cares about the green industries. The rent cut supports the relief measures announced by the secretary for finance, which include a variety of ways to support businesses in Hong Kong,” Wong said after the ceremony.	SCMP
6	https://www.scmp.com/news/china/diplomacy/article/3030278/will-washington-agree-new-hong-kong-human-rights-and-democracy	2019-09-26	Will Washington agree on new Hong Kong human rights and democracy act?	A US bill designed to support democratic freedoms in Hong Kong by increasing pressure on Chinese authorities has received strong bipartisan support in Washington, but questions remain over how to define the city’s “autonomy” and whether violent protesters should be allowed US visas. Hong Kong The passage of the Hong Kong Human Rights and Democracy Act of 2019 will need the signature of President Donald Trump, who may use it as a chip in his trade negotiations with Chinese counterpart Xi Jinping. Another balancing act is how to preserve the best of the 1992 Hong Kong Policy Act that grants the city special trading privileges while creating enough pressure to help it to greater democracy. “The question becomes, how well are the two chambers, and the two parties in the two chambers, working together,” said a congressional source. “You’re making sausage.”    The House and Senate foreign relations committees are working on the language in their respective versions this week. With the number of co-sponsors up to 22 in the Senate and 37 in the House, the bill could become law by mid-October.	SCMP
7	https://www.scmp.com/news/hong-kong/politics/article/3030199/hong-kong-protesters-meeting-their-housing-dreams-yes-thank	2019-09-25	Hong Kong protesters on meeting their housing dreams: yes, thank you, but we want genuine universal suffrage too	The graffiti sprayed across a concrete barrier at a road in Kowloon’s Wong Tai Sin residential district declared: “7K for a house like a cell and you really think we out here scared of jail?” At an underpass in Central, a message scrawled on the wall read: “12K for 120 sq ft and you think that’s OK?” In a city roiled by unrest for more than three months, those lines might suggest that deep unhappiness with Hong Kong’s acute housing shortage and impossibly high property prices lie behind the unending, increasingly violent anti-government protests. That, indeed, is a conclusion drawn by state-backed media on the mainland. On September 13, the official Xinhua news agency and the People’s Daily, as well as the hardline Global Times tabloid simultaneously singled out unaffordable housing as a “root cause” of the protests in Hong Kong. People’s Daily Global Times	SCMP
8	https://www.scmp.com/news/hong-kong/politics/article/3030238/any-move-invoke-emergency-powers-hong-kong-would-need	2019-09-25	Any move to invoke emergency powers to bring in mask ban in Hong Kong would need to consider impact on society, justice minister says	Before invoking emergency powers to ban the use of masks in Hong Kong, officials would first need to consider the effectiveness of such a move and any impact on society, Secretary for Justice ­Teresa Cheng Yeuk-wah has said. Cheng made her comments on Wednesday as she addressed different proposals for an anti-mask law, a day after Chief Executive Carrie Lam Cheng Yuet-ngor said she was not close to using the Emergency Regulations Ordinance. the Emergency Regulations Ordinance The law would give the government sweeping powers to tackle the civil unrest that has gripped the city for more than three months. Without committing to any of the suggestions on how to bring in the ban, Cheng said the government had studied the legal practicalities of an anti-mask law, and there were a lot of factors to consider on whether it should be implemented. “We can only use the Emergency Regulations Ordinance under relevant requirements,” she said before departing on a work trip to South Korea. “Also, we need to consider the overall impact or consequences to society, or whether it can have any effect.”	SCMP
9	https://www.scmp.com/news/hong-kong/politics/article/3030225/hong-kong-protests-maxims-group-distances-itself-rioters	2019-09-25	Hong Kong protests: Maxim’s Group distances itself from ‘rioters’ comments by founder’s daughter after Sha Tin restaurants targeted	One of Hong Kong’s largest food and catering firms has issued emergency guidelines to staff and apologised to customers after restaurants under its ownership were targeted by anti-government protesters in Sha Tin’s New Town Plaza during a rally on Sunday. Protesters targeted the Maxim’s Group after its founder’s daughter, Annie Wu Suk-ching, called protesters “rioters”, and said they did not represent Hong Kong. “Some reports have said Wu is a manager at the company. We hereby state that Wu does not hold any position at the company, nor is she involved in any managerial decisions,” Maxim’s said in a statement on Tuesday. On Sunday, protesters marched around the shopping centre in Sha Tin, targeting businesses with mainland connections, or those known to have criticised the protests. They painted graffiti on store fronts and jammed restaurants’ digital table booking systems. Cafes and restaurants owned by Maxim’s, one of Hong Kong’s largest food and catering firms, were adorned with stickers saying “support high-ranking officials and police” and “777”, which refers to the number of votes Chief Executive Carrie Lam Cheng Yuet-ngor received in the 2017 election.	SCMP
