	url	date	headline	body	source
0	https://www.scmp.com/news/world/europe/article/3026429/nearly-130-british-lawmakers-sign-letter-seeking-commonwealth	2019-09-10	Nearly 130 UK MPs and lords sign letter seeking Commonwealth solution to Hongkongers’ plight	The UK Conservative Party’s Human Rights Commission has written to British Foreign Secretary Dominic Raab, in a letter signed by around 130 MPs and lords from all parties, urging him to help Hongkongers find rights of abode elsewhere if they wish to leave the city. UK That came as China’s ambassador to the UK warned MPs against making “irresponsible” remarks about Hong Kong. The letter stopped short however of asking for full British citizenship to be granted to all holders of British National (Overseas) passports, calling on Raab instead to seek support for an “international insurance policy” for the people of Hong Kong at next year’s meeting of Commonwealth heads of government in Rwanda. British National (Overseas) passports The letter called on the UK government to use its influence to rally “international support for an insurance policy for the people of Hong Kong”. Hong Kong	SCMP
1	https://www.scmp.com/news/hong-kong/politics/article/3026425/hong-kong-protests-police-given-medical-reports-woman-eye	2019-09-09	Hong Kong protests: police given medical reports of woman with eye injury despite her bid to block move	Hong Kong police have been given the medical records of a young woman who suffered a serious eye injury during a violent protest despite her attempt to legally block the move. Police earlier obtained a search warrant from a court after the woman and her family ignored their efforts to get hold of her medical reports. It was later reported that the woman had issued a legal letter through her lawyers to the Hospital Authority to block the police’s bid. issued a legal letter The woman has become an icon of the anti-government protests that have roiled Hong Kong for more than three months and has featured on posters and slogans as a testament to “police brutality”. anti-government protests Protesters say she was hit by a police beanbag round during a violent showdown in Tsim Sha Tsui on August 11, but the force is not taking the blame pending an investigation. There had been suggestions she was hit by a projectile from a protester’s catapult. Steve Li Kwai-wah, senior superintendent of the force’s organised crime and triad bureau, told a press conference on Monday that police had received a similar letter from the woman but that the authority had passed over the records. Officers were now reviewing the information.	SCMP
2	https://www.scmp.com/news/china/diplomacy/article/3026387/hong-kong-protesters-warned-not-try-beijings-patience-chinese	2019-09-10	Hong Kong protesters warned not to try Beijing’s patience as Chinese state media denounces rally at US consulate	Chinese state media warned Hong Kong protesters not to test the patience of the central government and said Beijing would act against subversion after a rally calling for the US Congress to back a bill to help protect the city’s human rights. The commentaries on Monday came a day after thousands of protesters joined a peaceful march to the US consulate in Hong Kong, urging American officials and politicians to support their cause by taking diplomatic action against the city’s government. A opinion piece by the Global Times, a nationalistic tabloid, said some extreme demonstrators were undergoing a “fit of hysteria, announcing that should their demands not be met, they would rather destroy everything”. Global Times “If the US passes the bill to interfere in Hong Kong’s internal affairs, it would not be for the sake of the city, but rather to turn the financial hub into a card Washington can use to increase pressure on Beijing. The US will only decide its policy toward Hong Kong based on American interests,” the article said.    It argued that passing the bill would be a “deep intervention” in Hong Kong affairs, and warned it would not influence Beijing’s handling of Hong Kong’s affairs.	SCMP
3	https://www.scmp.com/news/world/europe/article/3026395/german-minister-welcomes-release-hong-kong-activist-joshua-wong	2019-09-10	Joshua Wong says Hong Kong is like Berlin in ‘new cold war’ as he arrives in Germany	Comparing the struggle of Hong Kong’s pro-democracy protesters to the role of Berlin during the cold war, activist Joshua Wong told an audience in the German capital that his city was now a bulwark between the free world and the “dictatorship of China”. The 22-year-old activist, who was in Berlin for a newspaper-sponsored event at the German parliament celebrating human rights activists around the world, pledged that protests would not be lulled into complacency by the decision of the city’s government to drop a contested new extradition law. “If we are in a new cold war, Hong Kong is the new Berlin,” he said in a reception space a stone’s throw from the Berlin Wall on the roof of the Reichstag building, which for decades occupied the no-man’s land between Communist East Berlin and the city’s capitalist western half. Hong Kong has been convulsed by months of unrest since its government announced attempts to make it easier to extradite suspects to China, a move seen as a prelude to bringing the pluralistic autonomous region more in line with the mainland.  Wong, leader of the Demosisto pro-democracy movement, has become a prominent face of the protests.	SCMP
4	https://www.scmp.com/news/hong-kong/politics/article/3026315/respect-commuters-rights-hong-kong-government-tells	2019-09-10	Hong Kong’s railway staff union warns some MTR stations cannot survive further vandalism by anti-government protesters	Hong Kong’s leader met transport operators on Monday to discuss escalating vandalism by anti-government protesters, even as the city’s rail operator warned that some stations had been so frequently damaged by rampaging mobs that they might not be able to survive further damage. A day after radicals wreaked havoc at Central MTR station, trashing the facilities and setting one entrance ablaze, senior officials from the rail operator gave Chief Executive Carrie Lam Cheng Yuet-ngor and transport chief Frank Chan Fan a first hand look at the damage and repair work.    With more than 40 per cent of the city’s 91 train stations damaged, the union representing MTR Corporation employees said they could not keep up with repair work at the rate protesters were causing destruction.	SCMP
5	https://www.scmp.com/news/hong-kong/education/article/3026293/teacher-injured-knife-wielding-man-outside-hong-kong	2019-09-10	Man detained after teacher injured in knife attack outside Hong Kong school as human-chain protests and class boycotts enter second week	A middle-aged man has been arrested in connection with a knife attack on a female teacher outside a Kowloon secondary school as students’ class boycotts and human-chain protests entered their second week. Thousands of pupils formed human chains outside schools on Monday morning as they continued to push the government to meet their five demands despite last week’s pledge to withdraw the extradition bill. Numbers taking part in class boycotts were low last week due to some schools not letting students join strikes or requiring permission from parents. On Monday most students opted to form human chains before class started at about 8am, rather than join the boycotts. class boycotts were low last week    At the human chain outside Cognitio College in Kowloon, a man injured a teacher who was trying to protect students, according to a representative of the school.	SCMP
6	https://www.scmp.com/news/hong-kong/politics/article/3026292/hong-kong-democracy-activist-joshua-wong-cleared-travel	2019-09-09	Hong Kong democracy activist Joshua Wong cleared to travel after bail blunder leads to day of detention	Pro-democracy activist Joshua Wong Chi-fung was on Monday bailed and cleared to travel abroad as he seeks to boost global support for the Hong Kong democracy movement, after a court acknowledged an administrative blunder led to him being detained for a day. Wong, 22, was arrested at Hong Kong International Airport on Sunday morning for breaching the bail conditions imposed after he was charged over an anti-government protest on June 21. was arrested But Eastern Court heard on Monday the apparent breach had been the result of inaccurate documentation of Wong’s bail terms, despite them having been read out correctly in court at the bail hearing. Instead of lifting the travel ban on September 8 as the magistrate had agreed to, law enforcement read that Wong was only allowed to leave Hong Kong on September 12 and stopped him at the border.    Principal Magistrate Bina Chainrai said it was “quite clearly an oversight by the court”.	SCMP
7	https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3026275/latest-round-trade-war-talks-between-us-and-china	2019-09-09	US making ‘unnecessary’ link between human rights and trade, Hong Kong commerce chief Edward Yau says	Hong Kong’s commerce minister believes Washington is trying to make “an unwarranted and unnecessary” link between its trade policy and the city’s human rights and development, and has urged the US to focus on the pair’s bilateral trading relationship. Secretary for Commerce and Economic Development Edward Yau Tang-wah said Hong Kong’s autonomy was mandated in its mini-constitution the Basic Law, “which has nothing to do with any other jurisdictions”. He also said Washington was dragging the anti-government protests into US-China trade talks, as the ongoing dispute caused serious collateral damage to the city. “The US government should consider more how it handles US-Hong Kong bilateral relations when facing pressure from its Congress members,” Yau said. “The US and Hong Kong are on an equal footing under the World Trade Organisation trading status. So we should respect each other on a no-more-no-less basis.” On Sunday, thousands of demonstrators marched to the United States consulate in Hong Kong and called on Washington to pass a law in support of the city’s democratic development and human rights.	SCMP
8	https://www.scmp.com/news/hong-kong/politics/article/3026266/hong-kong-protests-peaceful-pleas-united-states-support	2019-09-09	Hong Kong protests: peaceful pleas for United States’ support quickly descend into usual mayhem as tear gas fired and MTR station trashed and burned	Thousands of protesters joined a peaceful march to the US consulate in Hong Kong on Sunday, urging American officials and politicians to support their cause by taking diplomatic action against the city’s government, while radicals broke away from the main rally to unleash chaos once again. Smaller groups of protesters forced some MTR stations to close as they vandalised entrances and set fire to one, while police responded with tear gas, baton charges and arrests. All four stations – Central, Wan Chai, Mong Kok and Prince Edward – were reopened for service on Monday morning. Separately, youth leader and anti-government activist Joshua Wong Chi-fung was arrested at the city’s international airport as he was leaving for Germany and the US. Wong said he was wrongly accused of violating bail conditions, which allowed him to travel overseas after he was arrested in August on charges of organising, inciting and taking part in an illegal assembly during a siege of police headquarters in Wan Chai in June.	SCMP
9	https://www.scmp.com/news/hong-kong/politics/article/3026263/hong-kong-filmmaker-yonfans-animation-condemning-ongoing	2019-09-09	Hong Kong filmmaker Yonfan wins best screenplay award at Venice Film Festival and condemns ‘disruptive’ protesters during acceptance speech	Hong Kong filmmaker Yonfan’s riot-themed animation won best screenplay at the Venice Film Festival, with the director condemning protesters for the prolonged political unrest in the city. In an impassioned speech upon receiving his first award at the world’s oldest film festival, for No 7 Cherry Lane, the veteran director thanked Hong Kong for giving him the freedom to create. No 7 Cherry Lane “In 1964, I came to Hong Kong from Taiwan, which was then under martial law. The first thing I did when I arrived here was to smell freedom from the sea,” he said. No 7 Cherry Lane, Yonfan’s first film in a decade, is set against the backdrop of the 1967 communist-led riots against British colonial rule. No 7 Cherry Lane It tells the story of a student at the University of Hong Kong, Ziming, voiced by Alex Lam Tak-shun, who is employed by tutor Meiling (Zhao Wei), the daughter of a self-exiled woman, Mrs Yu (Sylvia Chang Ai-chia), from Taiwan. The animation is by Zhang Gang.	SCMP
10	https://www.scmp.com/news/hong-kong/politics/article/3026261/pro-democracy-activist-joshua-wong-arrested-hong-kong	2019-09-09	Pro-democracy activist Joshua Wong arrested at Hong Kong airport, says ‘ridiculous circumstance’ is result of bail mix-up	"Prominent pro-democracy activist Joshua Wong Chi-fung was arrested at Hong Kong International Airport on Sunday morning for breaching his bail conditions, as he headed to Germany and the US for speeches and interviews. Police said they were informed at 8.10am by relevant department staff about Wong’s intention to go overseas. Wong was taken away on suspicion of breaching bail conditions and would appear at Eastern Magistrates’ Courts on Monday, the force added. “I believe the ridiculous circumstance I’m facing now is a direct consequence of political prosecution and arrest,” the Demosisto secretary general said in a statement released through his lawyer. LATEST: Joshua Wong cleared to travel after bail blunder leads to day of detention
9 Sep 2019 LATEST: Joshua Wong cleared to travel after bail blunder leads to day of detention
9 Sep 2019 Wong was previously arrested on August 30 on three charges of organising, inciting and taking part in an illegal assembly during a siege of the police headquarters in Wan Chai on June 21. He was released on bail later that day."	SCMP
11	https://www.scmp.com/news/hong-kong/transport/article/3026258/mtr-bosses-plead-hong-kong-protesters-treasure-and	2019-09-09	MTR bosses plead with Hong Kong protesters to ‘treasure and safeguard’ rail network, hours before more stations are vandalised	Top bosses at Hong Kong’s rail operator have said the company is “experiencing the most tremendous challenges” in its 40-year history. The civil unrest sweeping the city has turned MTR stations into flashpoints for clashes between police and protesters in recent weeks. In an open letter to passengers on Sunday, the MTR Corporation’s chairman, Rex Auyeung Pak-kuen, and CEO Jacob Kam Chak-pui, condemned “all violence” and said they “deeply regret” the vandalism at stations. Their letter also praised the company’s staff. “Facing this challenging situation, MTR colleagues have been making their best endeavour to recover and repair facilities in a timely manner to minimise the impacts on passengers,” the letter read. “We express our deepest gratitude to all colleagues who have spared no effort in their work and provided a safe railway service impartially.”    They stressed that the corporation was a “home grown Hong Kong public transport operator” and urged “all sectors of the community [to] treasure and safeguard this railway network, which has been carrying our collective memories over the past few decades”.	SCMP
12	https://www.scmp.com/news/hong-kong/politics/article/3026256/seven-hongkongers-injured-yuen-long-mtr-station-attack-plan	2019-09-08	Seven Hongkongers injured in Yuen Long MTR station attack plan to sue police chief for failing to prevent incident	"Seven Hongkongers who claim they were injured during a mob attack at Yuen Long railway station have said they will sue the city’s police chief and demand compensation, arguing the force could have made plans to prevent the violent incident that left at least 45 injured. Democratic Party lawmaker Lam Cheuk-ting, who is helping the seven, said he hoped the legal action would force police to reveal relevant documents and surveillance camera footage, as well as give more details on their plans before the incident took place. “What happened in Yuen Long on July 21 was a terrorist attack. If police don’t explain it clearly and comprehensively and don’t apologise to the people of Hong Kong, the attack will remain as a black spot on the reputation of police forever,” Lam said. About 100 white-clad men, including rural villagers and suspected triad members, ambushed protesters, returning from an earlier demonstration in Sai Ying Pun, at the station. Other passengers were also caught up in the attack. Are Yuen Long attacks a sign of deepening fractures in Hong Kong society?
24 Jul 2019 Are Yuen Long attacks a sign of deepening fractures in Hong Kong society?
24 Jul 2019 Police were accused of arriving late at the scene, with some suggesting officers had acted in collusion with the thugs, a charge the force has denied. Since then, 31 people have been arrested over the attacks, including five who were charged for rioting."	SCMP
13	https://www.scmp.com/news/hong-kong/politics/article/3026254/hong-kong-protests-woman-who-suffered-eye-injury-violent	2019-09-08	Hong Kong protests: woman who suffered eye injury in violent protest engages lawyers to block police’s attempt to seek her medical records	A young woman who suffered a serious eye injury during a violent protest in Hong Kong in August has sought legal help to block a police bid to access her medical reports, the Post has learned. Post Two legal sources revealed on Sunday that lawyers had been engaged to deal with the objection, but they declined to disclose any further details. “To my knowledge, no legal proceedings have begun,” a lawyer familiar with the matter said. The woman has become one of the main icons of Hong Kong’s protests that have been roiling for almost three months and she has featured on anti-government posters and slogans as a testament to “police brutality”.	SCMP
14	https://www.scmp.com/news/china/diplomacy/article/3026252/us-bill-hong-kong-wont-help-city-out-political-crisis-former	2019-09-09	US bill on Hong Kong won’t help city out of political crisis, former diplomat says	The US bill supporting Hong Kong’s democracy and human rights will not help the city out of its political crisis, according to the president of the National Committee on US-China Relations. Stephen Orlins, who has led the New York-based body that promotes unofficial exchanges between China and the US since 2005, also said the proposed legislation “risks being counterproductive”. “China has an overwhelming interest in not using force. If Hong Kong loses its separate customs status, that would be the death knell for Hong Kong,” Orlins said on Sunday on the sidelines of a forum on US-China relations in Beijing organised by Chinese think tank the Taihe Institute. His comments came as protesters marched to the US consulate in Hong Kong, calling on Washington to pass the Hong Kong Human Rights and Democracy Act. protesters marched to the US consulate    The bipartisan legislation, which was reintroduced by US lawmakers in June, would require the US government to assess Hong Kong’s level of autonomy each year to determine whether it should continue to have special trade status under the US-Hong Kong Policy Act of 1992. Protesters have called for lawmakers to prioritise passing the bill when the US Congress resumes this week.	SCMP
15	https://www.scmp.com/news/china/diplomacy/article/3026030/how-lennon-walls-and-human-chains-link-hong-kongs-protesters	2019-09-08	How Lennon Walls and human chains link Hong Kong’s protesters to cold war Europe	Decades after the struggle against Soviet rule in Central and Eastern Europe reached its climax, Hong Kong’s protest movement is drawing inspiration from the people who helped bring Soviet rule to an end. Thirty years after a wave of peaceful protests proved the last straw for communist rule in Eastern Europe and rattled the Communist Party of China so badly it sent troops to crack down on pro-democracy demonstrators in Tiananmen Square, support for Hong Kong’s protests has been strong in the former Soviet bloc. In Hong Kong, after three months of demonstrations, arrests and clashes between protesters and police, Chief Executive Carrie Lam Cheng Yuet-ngor this week formally moved to withdraw the extradition bill that sparked mass opposition.    While many of the city’s leaderless protesters took inspiration from the Occupy campaigns of 2014, the colourful mosaics of handwritten protest notes that sprang up on walls across the city recalled an era that had passed before many of the demonstrators were born.	SCMP
16	https://www.scmp.com/news/hong-kong/politics/article/3026248/lawyer-accuses-hong-kong-bar-association-siding-protesters	2019-09-08	Lawyer accuses Hong Kong Bar Association of siding with protesters after it condemned police abuse of power	Hong Kong’s top barristers have said it was their responsibility to speak up when they saw police using “excessive” force against civilians, after a lawyer questioned why the Bar Association had issued a statement on Tuesday last week criticising officers. In the statement, the Hong Kong Bar Association (HKBA) condemned “any abuse of power by the police force”, and said there was evidence some officers had fallen below their usual high standards of conduct. “In the past few months there has been a great deal of television and video footage showing police officers using excessive force to disperse protesters and in making arrests,” the statement read. It also said video footage from the Prince Edward MTR station on August 31 showed riot police launching “indiscriminate attacks without any apparent lawful excuse”, and using pepper spray on passengers inside a train compartment or hitting them with batons. They also noted the officers in question left the train carriage afterwards without making any arrests. The remarks came a day after the association issued another statement condemning protesters for defying court orders and obstructing operations at the airport and MTR stations, warning it would lead to a “descent into lawlessness”.	SCMP
17	https://www.scmp.com/news/china/society/article/3026245/beijing-over-moon-cake-maker-slams-hong-kong-protests	2019-09-08	Beijing over the moon as cake maker slams Hong Kong protests	A week after the director of a Hong Kong mooncake manufacturer was pilloried for expressing his support for the city’s protesters, the head of a rival brand has become the darling of China’s state media for doing the opposite. Garic Kwok, the son of the founder of Taipan Bread and Cake, was vilified on Monday in a commentary by People’s Daily – the mouthpiece of China’s Communist Party – for a Facebook post, which the article said showed he backed the “activities of those dressed in black” and that included images intended to “ridicule the government and police”. People’s Daily The incident led to Taipan’s mooncakes being removed from stores across the Chinese mainland as well as from it biggest e-commerce sites, Tmall.com and JD.com. Taipan’s mooncakes On Sunday, however, the newspaper was in a far more complimentary mood when it published an article via its social media platforms about Annie Wu Suk-ching – the daughter of James Tak Wu, who co-founded the food, drink and restaurant chain Maxim’s.	SCMP
18	https://www.scmp.com/news/hong-kong/politics/article/3026224/withdrawal-extradition-bill-not-attempt-compromise-violent	2019-09-08	Withdrawal of extradition bill not an attempt to compromise with violent protesters, Hong Kong Chief Secretary Matthew Cheung says	Hong Kong’s No 2 official has said the government was not making a compromise with violent protesters by announcing a formal withdrawal of the extradition bill, which sparked the worst unrest in the city in decades. extradition bill Writing on his official blog on Sunday, Matthew Cheung Kin-chung said Chief Executive Carrie Lam Cheng Yuet-ngor was serious about listening to the grievances of Hong Kong’s people. The chief secretary added the government would organise meetings for officials to talk to residents and hoped such gatherings would not be seen as a “public relations stunt”. The city’s financial and welfare chiefs also wrote on their blogs that residents should set aside their differences and find solutions for Hong Kong.	SCMP
