	url	date	headline	body	source
0	https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3042481/cathay-pacifics-passenger-arrivals-hong-kong	2019-12-18	Cathay Pacific passenger arrivals to Hong Kong down 46 per cent year on year amid intense anti-government protests in November	"The number of passengers coming to Hong Kong on Cathay Pacific fell by nearly half year on year in November as intense anti-government protests roiled the city, the airline revealed on Tuesday. anti-government protests The airline also reported a fourth consecutive monthly decline in passengers carried globally, down 9 per cent to 2.62 million customers, with planes full 80.1 per cent on average, down 3.2 percentage points. Ronald Lam Siu-por, Cathay Pacific’s chief customer and commercial officer, said November was “very challenging” for the airline, and travel sentiments were “still weak”. “Overall, our expectation is that the rest of 2019 will remain incredibly challenging,” Lam said. Cathay Pacific Airways offers lifeline to pilots at troubled Hong Kong Airlines
12 Dec 2019 Cathay Pacific Airways offers lifeline to pilots at troubled Hong Kong Airlines
12 Dec 2019 “We continue to see a significant shortfall in inbound advance bookings for Hong Kong, particularly from mainland China and other regional markets, as compared to the same period last year. This shortfall has been partially offset by the improvement in transit passenger traffic,” he added."	SCMP
1	https://www.scmp.com/news/hong-kong/politics/article/3042422/hong-kong-protests-social-workers-rally-central-rouse	2019-12-17	Hong Kong protests: social workers rally in Central to rouse support for three-day strike	"About 200 social workers rallied in Central on Tuesday to urge Hongkongers to join a three-day strike over what they called a humanitarian crisis facing the city. The activists gathered in Edinburgh Place in support of anti-government protesters and to condemn police’s handling of the demonstrations during six months of unrest. A strike committee from the social welfare sector, which is made up of union members and concern groups, had organised for the industrial action to run from Tuesday to Thursday. Patrick Lam, an occupational therapist and one of the strike’s organisers, encouraged people across different sectors to set up trade unions and hold demonstrations to hammer home protesters’ five demands, which include a judge-led inquiry into police conduct. Hong Kong principal wants amnesty for protest-related arrests, on both sides
20 Dec 2019 Hong Kong principal wants amnesty for protest-related arrests, on both sides
20 Dec 2019 “The social welfare sector works for the people and we treasure the value of human beings,” Lam said."	SCMP
2	https://www.scmp.com/news/hong-kong/education/article/3042340/head-hong-kong-principals-association-calls-amnesty	2019-12-20	Hong Kong school principals’ leader wants amnesty for protest-related arrests, on both sides	The chairman of one of Hong Kong’s biggest head teachers’ associations, who helped secure the release of underage students during the 13-day police siege at Polytechnic University last month, has urged the government to consider a blanket amnesty for anyone facing prosecution over protests, regardless of their support for or opposition to the movement. Teddy Tang Chun-keung, a secondary-school principal of more than 25 years, told the Post the experience at the Hung Hom campus had left him heartbroken, and made him see the importance of finding common ground to resolve the ongoing political crisis. Post “We have seen people from both sides of the political divide breaking the law since protests erupted. When we talk about [an amnesty] and a pardon, it’s not targeting just one side,” Tang said, referring also to the arrests of some pro-government supporters who clashed with protesters, or even police officers being accused of using excessive force. He was among those who liaised with police and led more than 100 principals, teachers and social workers to PolyU, where they eventually persuaded 300 underage students to leave the cordoned site safely, after securing a deal with officers that minors would not be arrested immediately. It has been one month since police first surrounded PolyU on November 17, declaring the unrest a riot after protesters blocked roads and set fires nearby, which led to violent clashes between radicals and police.	SCMP
3	https://www.scmp.com/news/china/politics/article/3042352/why-was-chinas-domestic-security-chief-guo-shengkun-carrie-lams	2019-12-17	Why was China’s domestic security chief Guo Shengkun at Carrie Lam’s meeting with Xi Jinping?	China’s domestic security chief was a surprise attendee at Hong Kong leader Carrie Lam Cheng Yuet-ngor’s meeting with President Xi Jinping on Monday, underscoring Beijing’s growing unease about national security in the city. Carrie Lam Cheng Yuet-ngor’s meeting with President Xi Jinping Monday’s meeting was part of the city leader’s annual duty trip to brief the president, an event at which the president is usually joined by a group of top Beijing officials overseeing Hong Kong and Macau. This time, the group included Vice-Premier Han Zheng, the top Communist Party leader on the two cities’ affairs; foreign affairs chief Yang Jiechi; United Front Work Department head You Quan; Xi’s chief of staff Ding Xuexiang; Hong Kong and Macau Affairs Office director Zhang Xiaoming; and Wang Zhimin, the head of central government’s liaison office in Hong Kong. But Guo Shengkun, the head of the party’s Central Political and Legal Affairs Commission, was also present. Guo Shengkun	SCMP
4	https://www.scmp.com/news/hong-kong/law-and-crime/article/3042349/hong-kong-court-denies-bail-suspects-caught-powerful	2019-12-16	Hong Kong court denies bail for suspects caught with remote-controlled bomb believed to be intended to injure police at protests	"A remote-controlled bomb allegedly built by a school laboratory assistant and two accomplices to injure police officers during protests was capable of being detonated from up to 50 metres away, a court heard on Monday. The Tuen Mun Court heard that Chui Tin-lok, 27, who worked at SKH St Simon’s Lui Ming Choi Secondary School in Tuen Mun, purportedly made the radio-controlled explosive with unemployed Kwan Ka-yiu, 27, and electrical technician Freeman Ho Kin-chung, 40, on the hillside of Siu Lang Shui Road on Saturday. All three men were denied bail on Monday. At the time of their arrest, police said the suspects were testing explosives that were were intended for use at mass protests, but it was unclear which chemicals or explosives were involved as the bombs had been detonated. Prosecutors on Monday said the bomb might have been set off from up to 50 metres away by heating up a metal coil that was immersed in an unknown chemical. They said the police thought the device had considerable power because the men had shields, helmets and bulletproof vests for protection. Hong Kong police foil second bomb plot in under a week and arrest three men
14 Dec 2019 Hong Kong police foil second bomb plot in under a week and arrest three men
14 Dec 2019 According to the prosecution, the bomb was part of the suspects’ conspiracy to unlawfully and maliciously wound Hong Kong police officers with intent to do them grievous bodily harm."	SCMP
5	https://www.scmp.com/news/hong-kong/transport/article/3042341/hong-kongs-star-ferry-applies-increase-fares-citing-20	2019-12-16	Hong Kong’s Star Ferry applies to increase fares, citing 20 per cent drop in passengers during anti-government protest crisis	Hong Kong’s iconic Star Ferry has applied to increase fares for its routes across Victoria Harbour by an average of 16.5 per cent, citing rising costs and an ongoing slump in tourism. The increase, which was made public on Monday, was requested despite a 6.8 per cent rise in Star Ferry’s farebox revenue in 2018 – to HK$53.07 million (US$6.8 million) from HK$49.7 million in 2017. The ferry also reported a modest increase in daily passengers on its two ferry routes – from Tsim Sha Tsui to Central and Tsim Sha Tsui to Wan Chai – from about 52,800 passenger trips in 2017 to 53,900 in 2018. The Star Ferry last increased fares in 2017. But in a paper scheduled for discussion during Friday’s meeting of the Legislative Council’s transport panel, the Transport Department said: “In the fallout of the recent social events, Star Ferry, which is a transport mode much preferred by visitors normally, saw a year-on-year drop of nearly 20 per cent in its total patronage between July and October this year.”	SCMP
6	https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3042303/hong-kongs-biggest-broadcaster-tvb-lay-350	2019-12-17	Hong Kong’s biggest free-to-air broadcaster TVB to lay off 350 employees to cut costs amid protests, recession	Hong Kong’s dominant free-to-air broadcaster Television Broadcasts Limited (TVB) is trying to cut heavy losses after months of anti-government protests by laying off 350 employees, or 10 per cent of its workforce, while a management reshuffle at the top is also expected. anti-government protests In an internal statement sent to its staff on Monday, TVB group CEO Mark Lee Po-on quashed rumours the loss-making company would axe some 1,000 employees, but revealed that the figure would be 10 per cent of its workforce, excluding artists. The broadcaster slipped into the red for the first time in a decade last year, recording a net loss of HK$199 million (US$25.5 million) compared with a profit of HK$243.6 million in 2017, due to a write-off on bond holdings issued by Chinese theatre operator SMI Holdings Group. A source familiar with the situation said TVB chairman Charles Chan Kwok-keung was expected to step down in early January next year after the US$106 million loss arising from the investments was revealed in May.	SCMP
7	https://www.scmp.com/news/hong-kong/politics/article/3042285/christmas-cards-arrested-and-injured-hong-kong-lunchtime	2019-12-16	Christmas cards for arrested and injured at Hong Kong lunchtime protests	"Hong Kong’s lunchtime protests continued on Monday in a few commercial districts, with hundreds of participants chanting slogans in shopping malls and writing Christmas cards for people injured or arrested during months of unrest. The demonstrations remained peaceful with a minimal police presence, as participants were not seen blocking roads. In Central, hundreds of protesters, mainly office workers, gathered in the atrium of the IFC Mall at 1pm, responding to online calls for a flash mob against alleged police brutality. “Disband the police force now,” they chanted, a day after protesters marched through various shopping malls and police fired tear gas in late-night street clashes in Mong Kok, where protesters threw projectiles and started fires on the roads. I guess many Hongkongers do not feel the warmth this winter. But I believe as long as those who have the same beliefs come together, at least we are not lonely
Christmas message written by Ally Lai, a second-year Chinese University student Crowds were also seen in Causeway Bay, with black-clad protesters giving out Christmas cards to passers-by, asking them to write messages for the injured or arrested."	SCMP
8	https://www.scmp.com/news/hong-kong/politics/article/3042271/independent-panel-probing-hong-kong-protests-will-not-have	2019-12-16	Independent panel probing Hong Kong protests will not have subpoena powers, government minister says	An independent review committee looking into Hong Kong’s protests would not be able to compel witnesses to give evidence, a government minister revealed on Monday. Secretary for Labour and Welfare Law Chi-kwong outlined for the first time the powers of the proposed panel, which is to look into the political and socio-economic causes of the anti-government unrest that has roiled the city for six months. anti-government unrest “The government has not considered at this initial stage giving it the subpoena powers, but I believe different parties would want to cooperate since the issues involved are important,” he told a radio programme. He added the government would rely on other evidence, such as reports from the Independent Police Complaints Council (IPCC), the force watchdog.	SCMP
9	https://www.scmp.com/news/hong-kong/politics/article/3042235/hong-kong-leader-carrie-lam-told-chinese-premier-end	2019-12-17	China’s leaders praise Hong Kong’s Carrie Lam over handling of protest crisis, but remind her she has yet to quell violence	China’s top leaders on Monday assured Hong Kong’s embattled Chief Executive Carrie Lam Cheng Yuet-ngor of their full support as they praised her courage and commitment in the face of relentless anti-government protests, but also reminded her that she had yet to accomplish her most pressing task – ending the violence that has gripped the city for more than half a year. Meeting Lam on the second occasion in two months, this time during her third duty visit to the capital, President Xi Jinping noted that Hong Kong’s situation this year was the most critical and complicated since it returned to Chinese sovereignty in 1997. Xi Jinping Xi Jinping praises Hong Kong leader Carrie Lam over handling of protest crisis Xi Jinping praises Hong Kong leader Carrie Lam over handling of protest crisis “Facing difficulties and pressure, Chief Executive Lam has stood firm on the ‘one country, two systems’ principle, governed in accordance with the law, and remained dedicated. You did plenty of work in difficult situations,” Xi said in his opening remarks to the city’s leader, adding that her government had “rolled out policy initiatives to support businesses, alleviate people’s woes, and seriously solve deep-rooted conflicts and problems in society”.	SCMP
